time,value
2025-02-11T09:32:18.638968785Z,-0.1219482421875
2025-02-11T09:32:21.937287928Z,-0.1246337890625
2025-02-11T09:32:21.938923312Z,-0.1256103515625
2025-02-11T09:32:21.940596562Z,-0.1287841796875
2025-02-11T09:32:23.293279348Z,-0.1241455078125
2025-02-11T09:32:23.785689621Z,-0.1337890625
2025-02-11T09:32:26.84541495Z,-0.1279296875
2025-02-11T09:32:26.846840564Z,-0.13134765625
2025-02-11T09:32:27.485264331Z,-0.120361328125
2025-02-11T09:32:30.356216953Z,-0.1175537109375
2025-02-11T09:32:30.357536093Z,-0.1187744140625
2025-02-11T09:32:30.358862492Z,-0.1201171875
2025-02-11T09:32:33.821209397Z,-0.1175537109375
2025-02-11T09:32:33.822547854Z,-0.1190185546875
2025-02-11T09:32:33.823898849Z,-0.1181640625
2025-02-11T09:32:37.325303882Z,-0.1190185546875
2025-02-11T09:32:37.327140044Z,-0.1190185546875
2025-02-11T09:32:37.328684335Z,-0.116455078125
2025-02-11T09:32:40.165918625Z,-0.115966796875
2025-02-11T09:32:40.167812099Z,-0.1190185546875
2025-02-11T09:32:40.169827846Z,-0.119384765625
2025-02-11T09:32:43.457214807Z,-0.118896484375
2025-02-11T09:32:43.458624709Z,-0.1165771484375
2025-02-11T09:32:43.460192805Z,-0.11865234375
2025-02-11T09:32:44.666024413Z,-0.1153564453125
2025-02-11T09:32:45.886528923Z,-0.1146240234375
2025-02-11T09:32:48.765430312Z,-0.11865234375
2025-02-11T09:32:48.766943388Z,-0.1160888671875
2025-02-11T09:32:48.768455475Z,-0.1199951171875
2025-02-11T09:32:51.837306167Z,-0.1187744140625
2025-02-11T09:32:51.838816121Z,-0.1162109375
2025-02-11T09:32:51.840323101Z,-0.1187744140625
2025-02-11T09:32:53.676721767Z,-0.1162109375
2025-02-11T09:32:54.305421094Z,-0.114990234375
2025-02-11T09:32:56.577061245Z,-0.1168212890625
2025-02-11T09:32:56.578457148Z,-0.115966796875
2025-02-11T09:32:57.156364495Z,-0.1175537109375
2025-02-11T09:32:59.425415348Z,-0.1143798828125
2025-02-11T09:32:59.426887117Z,-0.1173095703125
2025-02-11T09:33:02.393184207Z,-0.1141357421875
2025-02-11T09:33:02.395265365Z,-0.1148681640625
2025-02-11T09:33:02.916708911Z,-0.116943359375
2025-02-11T09:33:05.565365158Z,-0.1182861328125
2025-02-11T09:33:05.566959368Z,-0.1165771484375
2025-02-11T09:33:05.956076638Z,-0.1175537109375
2025-02-11T09:33:09.465277272Z,-0.1209716796875
2025-02-11T09:33:09.466785492Z,-0.118408203125
2025-02-11T09:33:09.468215709Z,-0.12109375
2025-02-11T09:33:10.06721725Z,-0.1173095703125
2025-02-11T09:33:12.515889368Z,-0.1207275390625
2025-02-11T09:33:12.517282895Z,-0.1204833984375
2025-02-11T09:33:15.405377611Z,-0.1175537109375
2025-02-11T09:33:15.406825652Z,-0.1190185546875
2025-02-11T09:33:15.805111473Z,-0.11767578125
2025-02-11T09:33:16.615906513Z,-0.1202392578125
2025-02-11T09:33:18.064578132Z,-0.122802734375
2025-02-11T09:33:18.665411489Z,-0.121826171875
2025-02-11T09:33:20.096494011Z,-0.116455078125
2025-02-11T09:33:22.357977025Z,-0.116943359375
2025-02-11T09:33:22.359551474Z,-0.1162109375
2025-02-11T09:33:25.445441464Z,-0.11669921875
2025-02-11T09:33:25.446839992Z,-0.1181640625
2025-02-11T09:33:25.448318787Z,-0.1162109375
2025-02-11T09:33:28.957832889Z,-0.1181640625
2025-02-11T09:33:28.960027473Z,-0.11669921875
2025-02-11T09:33:28.96211609Z,-0.1187744140625
2025-02-11T09:33:32.405188512Z,-0.1192626953125
2025-02-11T09:33:32.406678401Z,-0.1168212890625
2025-02-11T09:33:32.408309613Z,-0.119140625
2025-02-11T09:33:32.787583763Z,-0.1165771484375
2025-02-11T09:33:34.957832883Z,-0.1192626953125
2025-02-11T09:33:34.959572129Z,-0.116455078125
2025-02-11T09:33:37.957350849Z,-0.119140625
2025-02-11T09:33:37.958887946Z,-0.1195068359375
2025-02-11T09:33:38.646854533Z,-0.115966796875
2025-02-11T09:33:40.986384195Z,-0.089599609375
2025-02-11T09:33:40.988214214Z,-0.075439453125
2025-02-11T09:33:41.396069252Z,-0.075439453125
2025-02-11T09:33:44.265040972Z,-0.070556640625
2025-02-11T09:33:44.266418697Z,-0.074951171875
2025-02-11T09:33:44.976313631Z,-0.068115234375
2025-02-11T09:33:45.696481716Z,-0.1455078125
2025-02-11T09:33:48.825337553Z,-0.147705078125
2025-02-11T09:33:48.826922896Z,-0.15185546875
2025-02-11T09:33:48.828418137Z,-0.1490478515625
2025-02-11T09:33:52.245308822Z,-0.1473388671875
2025-02-11T09:33:52.247433632Z,-0.146484375
2025-02-11T09:33:52.249552573Z,-0.1473388671875
2025-02-11T09:33:55.538310141Z,-0.1488037109375
2025-02-11T09:33:55.540286691Z,-0.1461181640625
2025-02-11T09:33:55.542168933Z,-0.150634765625
2025-02-11T09:33:58.413209503Z,-0.1513671875
2025-02-11T09:33:58.414736224Z,-0.1474609375
2025-02-11T09:33:59.013455137Z,-0.1510009765625
2025-02-11T09:34:01.273417267Z,-0.1500244140625
2025-02-11T09:34:01.274786264Z,-0.1490478515625
2025-02-11T09:34:01.884317728Z,-0.15087890625
2025-02-11T09:34:04.357269506Z,-0.149658203125
2025-02-11T09:34:04.359260968Z,-0.1494140625
2025-02-11T09:34:07.816162566Z,-0.152587890625
2025-02-11T09:34:07.817527502Z,-0.1466064453125
2025-02-11T09:34:07.818970409Z,-0.349609375
2025-02-11T09:34:08.236448868Z,-0.202392578125
2025-02-11T09:34:09.665155806Z,-0.205078125
2025-02-11T09:34:10.509370039Z,-0.2059326171875
2025-02-11T09:34:13.385369803Z,-0.2041015625
2025-02-11T09:34:13.387271584Z,-0.2083740234375
2025-02-11T09:34:13.96514646Z,-0.207763671875
2025-02-11T09:34:16.825190283Z,-0.20947265625
2025-02-11T09:34:16.827346679Z,-0.2069091796875
2025-02-11T09:34:16.829206965Z,-0.203857421875
2025-02-11T09:34:17.856994885Z,-0.2066650390625
2025-02-11T09:34:21.345172373Z,-0.204833984375
2025-02-11T09:34:21.346704923Z,-0.205810546875
2025-02-11T09:34:21.348245827Z,-0.2071533203125
2025-02-11T09:34:22.555882335Z,-0.205322265625
2025-02-11T09:34:23.222045054Z,-0.2083740234375
2025-02-11T09:34:24.832112996Z,-0.2049560546875
2025-02-11T09:34:27.274300252Z,-0.20361328125
2025-02-11T09:34:27.27563246Z,-0.206298828125
2025-02-11T09:45:05.52773738Z,-0.0751953125
2025-02-11T09:45:05.985998855Z,-0.0748291015625
2025-02-11T09:45:07.157698348Z,-0.0721435546875
2025-02-11T09:45:08.988569775Z,-0.0755615234375
2025-02-11T09:45:09.426837047Z,-0.073486328125
2025-02-11T09:45:10.47790048Z,-0.073486328125
2025-02-11T09:45:11.657881314Z,-0.073974609375
2025-02-11T09:45:12.678084688Z,-0.0745849609375
2025-02-11T09:45:13.918825064Z,-0.07177734375
2025-02-11T09:45:14.827693382Z,-0.0792236328125
2025-02-11T09:45:16.07745007Z,-0.075439453125
2025-02-11T09:45:17.19773855Z,-0.0750732421875
2025-02-11T09:45:18.008601725Z,-0.0753173828125
2025-02-11T09:45:19.026182381Z,-0.074951171875
2025-02-11T09:45:20.457811647Z,-0.0718994140625
2025-02-11T09:45:21.205696805Z,-0.0748291015625
2025-02-11T09:45:22.327858892Z,-0.0770263671875
2025-02-11T09:45:23.527730286Z,-0.1278076171875
2025-02-11T09:45:24.158134544Z,-0.12255859375
2025-02-11T09:45:25.815916184Z,-0.1231689453125
2025-02-11T09:45:26.807954941Z,-0.1175537109375
2025-02-11T09:45:27.62797175Z,-0.114990234375
2025-02-11T09:45:29.067862218Z,-0.12109375
2025-02-11T09:45:29.468463098Z,-0.0517578125
2025-02-11T09:45:30.90736599Z,-0.0906982421875
2025-02-11T09:45:32.177679297Z,-0.0743408203125
2025-02-11T09:45:32.969941612Z,-0.0594482421875
2025-02-11T09:45:34.197977512Z,-0.05859375
2025-02-11T09:45:35.41792201Z,-0.0556640625
2025-02-11T09:45:36.026287943Z,-0.10546875
2025-02-11T09:45:37.478046922Z,-0.1248779296875
2025-02-11T09:45:38.677828245Z,-0.1317138671875
2025-02-11T09:45:39.314052799Z,-0.082763671875
2025-02-11T09:45:40.537868769Z,-0.0751953125
2025-02-11T09:45:41.792295432Z,-0.0672607421875
2025-02-11T09:45:42.386050842Z,-0.0616455078125
2025-02-11T09:45:44.007920093Z,-0.06396484375
2025-02-11T09:45:44.63788455Z,-0.061767578125
2025-02-11T09:45:46.057869825Z,-0.0625
2025-02-11T09:45:46.765981562Z,-0.0543212890625
2025-02-11T09:45:48.12827864Z,-0.0760498046875
2025-02-11T09:45:49.147847254Z,-0.0609130859375
2025-02-11T09:45:50.066164543Z,-0.0604248046875
2025-02-11T09:45:51.377918665Z,-0.0609130859375
2025-02-11T09:45:52.237950638Z,-0.060791015625
2025-02-11T09:45:53.638073084Z,-0.057861328125
2025-02-11T09:45:54.258295636Z,-0.0557861328125
2025-02-11T09:45:55.928747079Z,-0.0535888671875
2025-02-11T09:45:56.925956526Z,-0.05859375
2025-02-11T09:45:57.518019447Z,-0.0489501953125
2025-02-11T09:45:59.205888938Z,-0.0592041015625
2025-02-11T09:45:59.584254249Z,-0.0576171875
2025-02-11T09:46:01.223951219Z,-0.057373046875
2025-02-11T09:46:01.855674037Z,-0.0595703125
2025-02-11T09:46:03.253953283Z,-0.05810546875
2025-02-11T09:46:04.344074909Z,-0.0517578125
2025-02-11T09:46:04.994758712Z,-0.0501708984375
2025-02-11T09:46:06.392467452Z,-0.0552978515625
2025-02-11T09:46:07.665538933Z,-0.0506591796875
2025-02-11T09:46:08.429687262Z,-0.047607421875
2025-02-11T09:46:09.630403596Z,-0.0517578125
2025-02-11T09:46:10.841025596Z,-0.0516357421875
2025-02-11T09:46:11.980856377Z,-0.0509033203125
2025-02-11T09:46:12.480350242Z,-0.048095703125
2025-02-11T09:46:13.930712681Z,-0.0509033203125
2025-02-11T09:46:15.136118305Z,-0.0469970703125
2025-02-11T09:46:16.470740086Z,-0.0501708984375
2025-02-11T09:46:16.990754624Z,-0.0474853515625
2025-02-11T09:46:18.220735996Z,-0.0498046875
2025-02-11T09:46:19.231083423Z,-0.0550537109375
2025-02-11T09:46:20.250889021Z,-0.054931640625
2025-02-11T09:46:21.490815547Z,-0.0506591796875
2025-02-11T09:46:22.720868344Z,-0.048095703125
2025-02-11T09:46:23.340275647Z,-0.052734375
2025-02-11T09:46:24.551910386Z,-0.0531005859375
2025-02-11T09:46:26.00099755Z,-0.0511474609375
2025-02-11T09:46:26.621753007Z,-0.0513916015625
2025-02-11T09:46:28.260955572Z,-0.0523681640625
2025-02-11T09:46:28.860643028Z,-0.0504150390625
2025-02-11T09:46:30.141150849Z,-0.05419921875
2025-02-11T09:46:31.120112846Z,-0.0506591796875
2025-02-11T09:46:32.350983601Z,-0.0526123046875
2025-02-11T09:46:32.960386806Z,-0.050537109375
2025-02-11T09:46:34.710873435Z,-0.05078125
2025-02-11T09:46:35.220151508Z,-0.0513916015625
2025-02-11T09:46:36.841134243Z,-0.0517578125
2025-02-11T09:46:37.480004748Z,-0.051025390625
2025-02-11T09:46:38.681143563Z,-0.072509765625
2025-02-11T09:46:39.920957925Z,-0.070556640625
2025-02-11T09:46:40.94083465Z,-0.0721435546875
2025-02-11T09:46:41.960805892Z,-0.0703125
2025-02-11T09:46:42.61156915Z,-0.07080078125
2025-02-11T09:46:44.210950919Z,-0.070068359375
2025-02-11T09:46:44.831799208Z,-0.0736083984375
2025-02-11T09:46:46.490790341Z,-0.0716552734375
2025-02-11T09:46:47.107960335Z,-0.0782470703125
2025-02-11T09:46:48.310833695Z,-0.081787109375
2025-02-11T09:46:49.600968966Z,-0.0726318359375
2025-02-11T09:46:50.191763035Z,-0.0738525390625
2025-02-11T09:46:51.61099797Z,-0.0693359375
2025-02-11T09:46:52.287056004Z,-0.0810546875
2025-02-11T09:46:53.639886843Z,-0.0743408203125
2025-02-11T09:46:54.747983908Z,-0.067138671875
2025-02-11T09:46:55.913087083Z,-0.0714111328125
2025-02-11T09:46:56.987851865Z,-0.0572509765625
2025-02-11T09:46:57.948748866Z,-0.064453125
2025-02-11T09:46:59.20025766Z,-0.110595703125
2025-02-11T09:47:00.189372245Z,-0.0699462890625
2025-02-11T09:47:01.029292755Z,-0.063232421875
2025-02-11T09:47:02.250942309Z,-0.0595703125
2025-02-11T09:47:03.476319356Z,-0.058349609375
2025-02-11T09:47:04.515846442Z,-0.056640625
2025-02-11T09:47:05.51078041Z,-0.054931640625
2025-02-11T09:47:06.565045913Z,-0.0562744140625
2025-02-11T09:47:07.771572158Z,-0.0545654296875
2025-02-11T09:47:08.790957614Z,-0.0498046875
2025-02-11T09:47:09.94098876Z,-0.053466796875
2025-02-11T09:47:10.630904326Z,0.0736083984375
2025-02-11T09:47:12.070829858Z,0.0565185546875
2025-02-11T09:47:13.100965707Z,0.0399169921875
2025-02-11T09:47:14.340936521Z,0.0714111328125
2025-02-11T09:47:15.341044295Z,0.08251953125
2025-02-11T09:47:16.170845532Z,0.0758056640625
2025-02-11T09:47:17.441200659Z,0.0679931640625
2025-02-11T09:47:18.115962242Z,0.05859375
2025-02-11T09:47:19.451365084Z,0.0599365234375
2025-02-11T09:47:20.71306135Z,0.056396484375
2025-02-11T09:47:21.682119113Z,0.057373046875
2025-02-11T09:47:22.733080798Z,0.0543212890625
2025-02-11T09:47:23.741794921Z,0.0572509765625
2025-02-11T09:47:24.971904532Z,0.0601806640625
2025-02-11T09:47:26.201931179Z,0.07177734375
2025-02-11T09:47:27.071102304Z,0.057861328125
2025-02-11T09:47:28.041777313Z,0.0546875
2025-02-11T09:47:29.280010208Z,0.053955078125
2025-02-11T09:47:30.322547369Z,0.0545654296875
2025-02-11T09:47:31.142969093Z,0.0562744140625
2025-02-11T09:47:32.871583203Z,0.055908203125
2025-02-11T09:47:33.17906271Z,0.0504150390625
2025-02-11T09:47:34.602919443Z,0.0543212890625
2025-02-11T09:47:35.662020763Z,0.051025390625
2025-02-11T09:47:36.851112713Z,0.0570068359375
2025-02-11T09:47:38.101676597Z,0.058349609375
2025-02-11T09:47:38.892749445Z,0.0579833984375
2025-02-11T09:47:41.251725942Z,0.0667724609375
2025-02-11T09:47:41.253198659Z,0.056640625
2025-02-11T09:47:42.451941312Z,0.0545654296875
2025-02-11T09:47:43.031882157Z,0.05908203125
2025-02-11T09:47:44.011996578Z,-0.0970458984375
2025-02-11T09:47:45.461961103Z,-0.051025390625
2025-02-11T09:47:48.791318023Z,-0.046630859375
2025-02-11T09:47:48.792660498Z,-0.0478515625
2025-02-11T09:47:48.794339478Z,-0.055419921875
2025-02-11T09:47:50.57103187Z,-0.0673828125
2025-02-11T09:47:50.572898752Z,-0.0611572265625
2025-02-11T09:47:52.211910841Z,-0.0634765625
2025-02-11T09:47:52.643955938Z,-0.0653076171875
2025-02-11T09:47:54.302014824Z,-0.064208984375
2025-02-11T09:47:54.690871876Z,-0.0654296875
2025-02-11T09:47:56.312472195Z,-0.0631103515625
2025-02-11T09:47:57.332187388Z,-0.060302734375
2025-02-11T09:47:57.972529262Z,-0.0621337890625
2025-02-11T09:47:59.582336123Z,-0.058837890625
2025-02-11T09:48:00.098974159Z,-0.0626220703125
2025-02-11T09:48:01.231765161Z,-0.0614013671875
2025-02-11T09:48:02.740048168Z,-0.0634765625
2025-02-11T09:48:03.498966237Z,-0.062744140625
2025-02-11T09:48:04.901803417Z,-0.06689453125
2025-02-11T09:48:05.940470397Z,-0.06005859375
2025-02-11T09:48:06.570765167Z,-0.060791015625
2025-02-11T09:48:07.983084123Z,-0.06103515625
2025-02-11T09:48:08.631134453Z,-0.061279296875
2025-02-11T09:48:10.022137741Z,-0.0662841796875
2025-02-11T09:48:11.502188787Z,-0.069091796875
2025-02-11T09:48:12.091227081Z,-0.0626220703125
2025-02-11T09:48:13.301791541Z,-0.0609130859375
2025-02-11T09:48:14.743797852Z,-0.0615234375
2025-02-11T09:48:15.151190343Z,-0.0565185546875
2025-02-11T09:48:16.583620815Z,-0.06298828125
2025-02-11T09:48:17.822787176Z,-0.048095703125
2025-02-11T09:48:18.350844282Z,-0.049560546875
2025-02-11T09:48:19.872624069Z,-0.048095703125
2025-02-11T09:48:20.942365661Z,-0.047119140625
2025-02-11T09:48:22.331954268Z,-0.0423583984375
2025-02-11T09:58:02.115515373Z,-0.063232421875
2025-02-11T09:58:03.335597951Z,-0.0618896484375
2025-02-11T09:58:04.405573362Z,-0.0294189453125
2025-02-11T09:58:05.023761495Z,-0.02685546875
2025-02-11T09:58:06.406058959Z,-0.028076171875
2025-02-11T09:58:07.645553178Z,-0.042724609375
2025-02-11T09:58:08.255516231Z,-0.1380615234375
2025-02-11T09:58:09.895485709Z,-0.1392822265625
2025-02-11T09:58:10.503667577Z,-0.1370849609375
2025-02-11T09:58:11.725497749Z,-0.135498046875
2025-02-11T09:58:12.955069031Z,-0.137451171875
2025-02-11T09:58:13.791508287Z,-0.1375732421875
2025-02-11T09:58:15.015443175Z,-0.1387939453125
2025-02-11T09:58:16.235751148Z,-0.134033203125
2025-02-11T09:58:16.876028414Z,-0.1395263671875
2025-02-11T09:58:17.91143496Z,-0.1390380859375
2025-02-11T09:58:19.325410166Z,-0.1407470703125
2025-02-11T09:58:20.375837083Z,-0.1336669921875
2025-02-11T09:58:21.565516718Z,-0.14208984375
2025-02-11T09:58:22.605621334Z,-0.1414794921875
2025-02-11T09:58:23.823788831Z,-0.1387939453125
2025-02-11T09:58:24.623464028Z,-0.1343994140625
2025-02-11T09:58:25.86544458Z,-0.1387939453125
2025-02-11T09:58:26.890103874Z,-0.135986328125
2025-02-11T09:58:28.18445047Z,-0.13916015625
2025-02-11T09:58:28.803679161Z,-0.1375732421875
2025-02-11T09:58:30.375610186Z,-0.138671875
2025-02-11T09:58:30.8808835Z,-0.1402587890625
2025-02-11T09:58:32.299649452Z,-0.14453125
2025-02-11T09:58:33.441985093Z,-0.1356201171875
2025-02-11T09:58:34.255135254Z,-0.13818359375
2025-02-11T09:58:35.475781644Z,-0.136474609375
2025-02-11T09:58:36.505293683Z,-0.14111328125
2025-02-11T09:58:37.795841901Z,-0.1380615234375
2025-02-11T09:58:38.605527666Z,-0.1390380859375
2025-02-11T09:58:39.833570042Z,-0.138671875
2025-02-11T09:58:40.812712872Z,-0.137939453125
2025-02-11T09:58:41.832761359Z,-0.135009765625
2025-02-11T09:58:42.8654048Z,-0.1370849609375
2025-02-11T09:58:43.675525775Z,-0.1400146484375
2025-02-11T09:58:45.306415434Z,-0.1346435546875
2025-02-11T09:58:46.183756497Z,-0.135009765625
2025-02-11T09:58:47.605639908Z,-0.1375732421875
2025-02-11T09:58:47.991616775Z,-0.135009765625
2025-02-11T09:58:49.415554573Z,-0.138427734375
2025-02-11T09:58:50.846069249Z,-0.1412353515625
2025-02-11T09:58:51.46648314Z,-0.135986328125
2025-02-11T09:58:52.695586501Z,-0.1392822265625
2025-02-11T09:58:53.95671967Z,-0.1358642578125
2025-02-11T09:58:54.864012934Z,-0.137939453125
2025-02-11T09:58:55.785732765Z,-0.135986328125
2025-02-11T09:58:57.215601022Z,-0.1357421875
2025-02-11T09:58:57.80662888Z,-0.1378173828125
2025-02-11T09:58:59.035772677Z,-0.13720703125
2025-02-11T09:59:00.065894864Z,-0.1387939453125
2025-02-11T09:59:01.295426099Z,-0.1376953125
2025-02-11T09:59:02.131942339Z,-0.140380859375
2025-02-11T09:59:03.575670245Z,-0.13671875
2025-02-11T09:59:04.183506537Z,-0.1363525390625
2025-02-11T09:59:05.676190062Z,-0.138427734375
2025-02-11T09:59:06.615641955Z,-0.136474609375
2025-02-11T09:59:07.645892474Z,-0.1390380859375
2025-02-11T09:59:08.665273024Z,-0.1409912109375
2025-02-11T09:59:09.903397917Z,-0.1397705078125
2025-02-11T09:59:10.925824075Z,-0.1419677734375
2025-02-11T09:59:11.983344331Z,-0.134765625
2025-02-11T09:59:13.175602052Z,-0.1380615234375
2025-02-11T09:59:13.795640129Z,-0.1385498046875
2025-02-11T09:59:15.225889279Z,-0.137451171875
2025-02-11T09:59:16.246196558Z,-0.1357421875
2025-02-11T09:59:17.68587953Z,-0.1395263671875
2025-02-11T09:59:18.352899182Z,-0.137451171875
2025-02-11T09:59:19.524057028Z,-0.1373291015625
2025-02-11T09:59:20.74584409Z,-0.1375732421875
2025-02-11T09:59:21.815720577Z,-0.137451171875
2025-02-11T09:59:22.415451906Z,-0.139892578125
2025-02-11T09:59:23.825633617Z,-0.136962890625
2025-02-11T09:59:25.046211196Z,-0.1368408203125
2025-02-11T09:59:25.855620075Z,-0.1380615234375
2025-02-11T09:59:27.305965176Z,-0.139892578125
2025-02-11T09:59:28.165458209Z,-0.136962890625
2025-02-11T09:59:28.95556672Z,-0.1331787109375
2025-02-11T09:59:30.376487344Z,-0.1383056640625
2025-02-11T09:59:31.415882432Z,-0.136962890625
2025-02-11T09:59:32.655331152Z,-0.1197509765625
2025-02-11T09:59:33.685789883Z,-0.137451171875
2025-02-11T09:59:34.275577935Z,-0.1395263671875
2025-02-11T09:59:35.705839375Z,-0.138916015625
2025-02-11T09:59:36.935546028Z,-0.139892578125
2025-02-11T09:59:37.565670441Z,-0.135986328125
2025-02-11T09:59:38.765898351Z,-0.1375732421875
2025-02-11T09:59:39.995510352Z,-0.1375732421875
2025-02-11T09:59:41.225402069Z,-0.1378173828125
2025-02-11T09:59:42.266036505Z,-0.1358642578125
2025-02-11T09:59:42.865963004Z,-0.1346435546875
2025-02-11T09:59:44.313573687Z,-0.138427734375
2025-02-11T09:59:46.723407057Z,-0.138427734375
2025-02-11T09:59:46.724787746Z,-0.141357421875
2025-02-11T09:59:47.633785182Z,-0.1251220703125
2025-02-11T09:59:48.704577241Z,-0.1390380859375
2025-02-11T09:59:50.467611151Z,-0.1343994140625
2025-02-11T09:59:50.469146119Z,-0.1356201171875
2025-02-11T09:59:51.411628573Z,-0.13720703125
2025-02-11T09:59:54.331797524Z,-0.141357421875
2025-02-11T09:59:54.333232193Z,-0.13671875
2025-02-11T09:59:54.945686448Z,-0.1337890625
2025-02-11T09:59:56.424257037Z,-0.14111328125
2025-02-11T09:59:56.804127712Z,-0.1380615234375
2025-02-11T09:59:58.225673474Z,-0.13818359375
2025-02-11T09:59:59.47410603Z,-0.1370849609375
2025-02-11T10:00:00.6954481Z,-0.147705078125
2025-02-11T10:00:01.104170889Z,-0.133544921875
2025-02-11T10:00:02.535544437Z,-0.13525390625
2025-02-11T10:00:03.625656806Z,-0.1373291015625
2025-02-11T10:00:04.483370954Z,-0.153076171875
2025-02-11T10:00:06.043273314Z,-0.1343994140625
2025-02-11T10:00:06.933504171Z,-0.136962890625
2025-02-11T10:00:07.854617442Z,-0.137939453125
2025-02-11T10:00:09.083435555Z,-0.1348876953125
2025-02-11T10:00:10.313573698Z,-0.1385498046875
2025-02-11T10:00:10.783453559Z,-0.137939453125
2025-02-11T10:00:12.363317917Z,-0.1378173828125
2025-02-11T10:00:13.393596661Z,-0.1353759765625
2025-02-11T10:00:14.243598371Z,-0.1385498046875
2025-02-11T10:00:16.091592257Z,-0.152587890625
2025-02-11T10:00:16.499382032Z,-0.1363525390625
2025-02-11T10:00:17.693673034Z,-0.138427734375
2025-02-11T10:00:18.723491572Z,-0.134765625
2025-02-11T10:00:20.143083767Z,-0.1336669921875
2025-02-11T10:00:20.572409619Z,-0.140380859375
2025-02-11T10:00:21.993749328Z,-0.1375732421875
2025-02-11T10:00:22.623727174Z,-0.1358642578125
2025-02-11T10:00:24.033631887Z,-0.13818359375
2025-02-11T10:00:25.063372913Z,-0.1328125
2025-02-11T10:00:26.293619904Z,-0.130126953125
2025-02-11T10:00:27.323687497Z,-0.12841796875
2025-02-11T10:00:28.343283861Z,-0.1309814453125
2025-02-11T10:00:29.363352821Z,-0.138427734375
2025-02-11T10:00:30.633518866Z,-0.13720703125
2025-02-11T10:00:31.823494379Z,-0.146728515625
2025-02-11T10:00:32.683643394Z,-0.152099609375
2025-02-11T10:00:33.883514561Z,-0.138916015625
2025-02-11T10:00:34.523589067Z,-0.1456298828125
2025-02-11T10:00:35.93447106Z,-0.1302490234375
2025-02-11T10:00:36.943411295Z,-0.1373291015625
2025-02-11T10:00:38.390321348Z,-0.133544921875
2025-02-11T10:00:38.79459649Z,-0.1376953125
2025-02-11T10:00:40.243499085Z,-0.1390380859375
2025-02-11T10:00:41.44385743Z,-0.134033203125
2025-02-11T10:00:42.283322119Z,-0.1336669921875
2025-02-11T10:00:43.693345844Z,-0.133056640625
2025-02-11T10:00:44.531923873Z,-0.1395263671875
2025-02-11T10:00:45.743121019Z,-0.1376953125
2025-02-11T10:00:46.371839628Z,-0.133544921875
2025-02-11T10:00:47.79387608Z,-0.1400146484375
2025-02-11T10:00:48.81317786Z,-0.1329345703125
2025-02-11T10:00:49.523543172Z,-0.1363525390625
2025-02-11T10:00:50.863379664Z,-0.135009765625
2025-02-11T10:00:52.093296774Z,-0.1346435546875
