time,value
2025-02-11T09:58:06.406058959Z,1.01806640625
2025-02-11T09:58:07.645553178Z,1.1939697265625
2025-02-11T09:58:08.255516231Z,1.0140380859375
2025-02-11T09:58:09.895485709Z,1.0145263671875
2025-02-11T09:58:10.503667577Z,1.013671875
2025-02-11T09:58:11.725497749Z,1.01513671875
2025-02-11T09:58:12.955069031Z,1.0140380859375
2025-02-11T09:58:13.791508287Z,1.0152587890625
2025-02-11T09:58:15.015443175Z,1.015380859375
2025-02-11T09:58:16.235751148Z,1.017333984375
2025-02-11T09:58:16.876028414Z,1.015625
2025-02-11T09:58:17.91143496Z,1.0155029296875
2025-02-11T09:58:19.325410166Z,1.01416015625
2025-02-11T09:58:20.375837083Z,1.0140380859375
2025-02-11T09:58:21.565516718Z,1.0145263671875
2025-02-11T09:58:22.605621334Z,1.0137939453125
2025-02-11T09:58:23.823788831Z,1.014892578125
2025-02-11T09:58:24.623464028Z,1.0150146484375
2025-02-11T09:58:25.86544458Z,1.0146484375
2025-02-11T09:58:26.890103874Z,1.012451171875
2025-02-11T09:58:28.18445047Z,1.012451171875
2025-02-11T09:58:28.803679161Z,1.012451171875
2025-02-11T09:58:30.375610186Z,1.0179443359375
2025-02-11T09:58:30.8808835Z,1.0135498046875
2025-02-11T09:58:32.299649452Z,1.0013427734375
2025-02-11T09:58:33.441985093Z,1.01220703125
2025-02-11T09:58:34.255135254Z,1.01416015625
2025-02-11T09:58:35.475781644Z,1.0167236328125
2025-02-11T09:58:36.505293683Z,1.0130615234375
2025-02-11T09:58:37.795841901Z,1.014404296875
2025-02-11T09:58:38.605527666Z,1.0147705078125
2025-02-11T09:58:39.833570042Z,1.013427734375
2025-02-11T09:58:40.812712872Z,1.0140380859375
2025-02-11T09:58:41.832761359Z,1.0181884765625
2025-02-11T09:58:42.8654048Z,1.0128173828125
2025-02-11T09:58:43.675525775Z,1.014404296875
2025-02-11T09:58:45.306415434Z,1.013427734375
2025-02-11T09:58:46.183756497Z,1.0220947265625
2025-02-11T09:58:47.605639908Z,1.013916015625
2025-02-11T09:58:47.991616775Z,1.0120849609375
2025-02-11T09:58:49.415554573Z,1.01416015625
2025-02-11T09:58:50.846069249Z,1.013427734375
2025-02-11T09:58:51.46648314Z,1.0179443359375
2025-02-11T09:58:52.695586501Z,1.0120849609375
2025-02-11T09:58:53.95671967Z,1.013427734375
2025-02-11T09:58:54.864012934Z,1.0128173828125
2025-02-11T09:58:55.785732765Z,1.013916015625
2025-02-11T09:58:57.215601022Z,1.014404296875
2025-02-11T09:58:57.80662888Z,1.014404296875
2025-02-11T09:58:59.035772677Z,1.0135498046875
2025-02-11T09:59:00.065894864Z,1.01513671875
2025-02-11T09:59:01.295426099Z,1.012939453125
2025-02-11T09:59:02.131942339Z,1.014404296875
2025-02-11T09:59:03.575670245Z,1.0130615234375
2025-02-11T09:59:04.183506537Z,1.0172119140625
2025-02-11T09:59:05.676190062Z,1.012939453125
2025-02-11T09:59:06.615641955Z,1.013916015625
2025-02-11T09:59:07.645892474Z,1.015869140625
2025-02-11T09:59:08.665273024Z,1.015380859375
2025-02-11T09:59:09.903397917Z,1.0146484375
2025-02-11T09:59:10.925824075Z,1.014892578125
2025-02-11T09:59:11.983344331Z,1.012451171875
2025-02-11T09:59:13.175602052Z,1.014892578125
2025-02-11T09:59:13.795640129Z,1.0140380859375
2025-02-11T09:59:15.225889279Z,1.013427734375
2025-02-11T09:59:16.246196558Z,1.01416015625
2025-02-11T09:59:17.68587953Z,1.0162353515625
2025-02-11T09:59:18.352899182Z,1.0133056640625
2025-02-11T09:59:19.524057028Z,1.013427734375
2025-02-11T09:59:20.74584409Z,1.0172119140625
2025-02-11T09:59:21.815720577Z,1.013671875
2025-02-11T09:59:22.415451906Z,1.015869140625
2025-02-11T09:59:23.825633617Z,1.017578125
2025-02-11T09:59:25.046211196Z,1.014892578125
2025-02-11T09:59:25.855620075Z,1.0137939453125
2025-02-11T09:59:27.305965176Z,1.0146484375
2025-02-11T09:59:28.165458209Z,1.015380859375
2025-02-11T09:59:28.95556672Z,1.0137939453125
2025-02-11T09:59:30.376487344Z,1.017333984375
2025-02-11T09:59:31.415882432Z,1.0152587890625
2025-02-11T09:59:32.655331152Z,1.0166015625
2025-02-11T09:59:33.685789883Z,1.01171875
2025-02-11T09:59:34.275577935Z,1.01416015625
2025-02-11T09:59:35.705839375Z,1.01171875
2025-02-11T09:59:36.935546028Z,1.01318359375
2025-02-11T09:59:37.565670441Z,1.0169677734375
2025-02-11T09:59:38.765898351Z,1.0146484375
2025-02-11T09:59:39.995510352Z,1.0162353515625
2025-02-11T09:59:41.225402069Z,1.014404296875
2025-02-11T09:59:42.266036505Z,1.0135498046875
2025-02-11T09:59:42.865963004Z,1.0145263671875
2025-02-11T09:59:44.313573687Z,1.0130615234375
2025-02-11T09:59:46.723407057Z,1.01318359375
2025-02-11T09:59:46.724787746Z,1.013916015625
2025-02-11T09:59:47.633785182Z,1.013427734375
2025-02-11T09:59:48.704577241Z,1.013671875
2025-02-11T09:59:50.467611151Z,1.0159912109375
2025-02-11T09:59:50.469146119Z,1.01416015625
2025-02-11T09:59:51.411628573Z,1.01513671875
2025-02-11T09:59:54.331797524Z,1.0142822265625
2025-02-11T09:59:54.333232193Z,1.0137939453125
2025-02-11T09:59:54.945686448Z,1.0123291015625
2025-02-11T09:59:56.424257037Z,1.0115966796875
2025-02-11T09:59:56.804127712Z,1.0133056640625
2025-02-11T09:59:58.225673474Z,1.011474609375
2025-02-11T09:59:59.47410603Z,1.0108642578125
2025-02-11T10:00:00.6954481Z,1.0106201171875
2025-02-11T10:00:01.104170889Z,1.0135498046875
2025-02-11T10:00:02.535544437Z,1.021240234375
2025-02-11T10:00:03.625656806Z,1.015869140625
2025-02-11T10:00:04.483370954Z,1.021240234375
2025-02-11T10:00:06.043273314Z,1.0125732421875
2025-02-11T10:00:06.933504171Z,1.0133056640625
2025-02-11T10:00:07.854617442Z,1.0069580078125
2025-02-11T10:00:09.083435555Z,1.0128173828125
2025-02-11T10:00:10.313573698Z,1.0096435546875
2025-02-11T10:00:10.783453559Z,1.0135498046875
2025-02-11T10:00:12.363317917Z,1.0128173828125
2025-02-11T10:00:13.393596661Z,1.0135498046875
2025-02-11T10:00:14.243598371Z,1.0147705078125
2025-02-11T10:00:16.091592257Z,1.015380859375
2025-02-11T10:00:16.499382032Z,1.01513671875
2025-02-11T10:00:17.693673034Z,1.0120849609375
2025-02-11T10:00:18.723491572Z,1.015380859375
2025-02-11T10:00:20.143083767Z,1.0145263671875
2025-02-11T10:00:20.572409619Z,1.0130615234375
2025-02-11T10:00:21.993749328Z,1.01708984375
2025-02-11T10:00:22.623727174Z,1.013427734375
2025-02-11T10:00:24.033631887Z,1.0079345703125
2025-02-11T10:00:25.063372913Z,1.0140380859375
2025-02-11T10:00:26.293619904Z,1.0120849609375
2025-02-11T10:00:27.323687497Z,1.0145263671875
2025-02-11T10:00:28.343283861Z,1.0130615234375
2025-02-11T10:00:29.363352821Z,1.015869140625
2025-02-11T10:00:30.633518866Z,1.0146484375
2025-02-11T10:00:31.823494379Z,1.024169921875
2025-02-11T10:00:32.683643394Z,1.01513671875
2025-02-11T10:00:33.883514561Z,1.0157470703125
2025-02-11T10:00:34.523589067Z,1.015625
2025-02-11T10:00:35.93447106Z,1.012939453125
2025-02-11T10:00:36.943411295Z,1.0128173828125
2025-02-11T10:00:38.390321348Z,1.0062255859375
2025-02-11T10:00:38.79459649Z,1.015380859375
2025-02-11T10:00:40.243499085Z,1.0177001953125
2025-02-11T10:00:41.44385743Z,1.016357421875
2025-02-11T10:00:42.283322119Z,1.0142822265625
2025-02-11T10:00:43.693345844Z,1.009033203125
2025-02-11T10:00:44.531923873Z,1.01123046875
2025-02-11T10:00:45.743121019Z,1.02001953125
2025-02-11T10:00:46.371839628Z,1.015380859375
2025-02-11T10:00:47.79387608Z,1.0150146484375
2025-02-11T10:00:48.81317786Z,1.01318359375
2025-02-11T10:00:49.523543172Z,1.015869140625
2025-02-11T10:00:50.863379664Z,1.015869140625
2025-02-11T10:00:52.093296774Z,1.0152587890625
2025-02-11T10:00:53.333259929Z,1.015869140625
2025-02-11T10:00:54.181582175Z,1.0146484375
2025-02-11T10:00:55.191523409Z,1.017578125
2025-02-11T10:00:56.464410189Z,1.013671875
2025-02-11T10:00:57.463391724Z,1.0157470703125
2025-02-11T10:00:58.533420726Z,1.015380859375
2025-02-11T10:00:59.473144738Z,1.0106201171875
2025-02-11T10:01:00.693530049Z,1.0130615234375
2025-02-11T10:01:01.713466393Z,1.0130615234375
2025-02-11T10:01:02.753403656Z,1.017822265625
2025-02-11T10:01:03.813463165Z,1.01123046875
2025-02-11T10:01:04.993730045Z,1.01806640625
2025-02-11T10:01:06.282892762Z,1.015869140625
2025-02-11T10:01:06.881393112Z,1.0142822265625
2025-02-11T10:01:08.273477266Z,1.01220703125
2025-02-11T10:01:09.313066405Z,1.0157470703125
2025-02-11T10:01:10.333156972Z,1.0113525390625
2025-02-11T10:01:11.353612442Z,1.0174560546875
2025-02-11T10:01:12.383349397Z,1.0054931640625
